id;species;test_date;test_time;test_order;video_box;camera;ISO;Exposure;observer;sociality_barred_id;sociality_black_id;capture_date;release_date;location;depth_feet;home_tank;tank_mate_id;home_tank_combination;SDL_cm;Distance_moved_cm;Velocity_cm.s;In_zone_Frequency;In_zone_cum_duration;In_zone_latency;Acceleration_min_cm.s2;Acceleration_max_cm.s2;vid_id;Distance_per_body_length;Velocity_body_length.s;escape_video_scored;escape_response_trial;starting_position;duration;quadrants;speed;reaction;swimming_behaviour;total.time.at.barred.stimulus;total.time.at.black.stimulus;total.time.at.rock;time.at.barred.stimulus.Trial.1;time.at.black.stimulus.Trial.1;time.at.rock.Trial.1;time.at.barred.stimulus.Trial.2;time.at.black.stimulus.Trial.2;time.at.rock.Trial.2
BD22-129;black;05.11.2022;09:52:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;5;BD22-130;black_black;7,67;931,534;1,72501;1;540,049;0;-887,733;943,127;E:\test_videos\OFT\vids_cut\r_aligned\129_OFT.mov-cut.mov;121,4516297;0,22490352;Jakob;1;middle;0,47;2;0,235;to_hand_include;stationary;130;172;34;110;48;16;20;124;18
BD22-129;black;05.11.2022;09:52:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;5;BD22-130;black_black;7,67;931,534;1,72501;1;540,049;0;-887,733;943,127;E:\test_videos\OFT\vids_cut\r_aligned\129_OFT.mov-cut.mov;121,4516297;0,22490352;Jakob;2;far_side;0,8;2;0,4;to_hand_include;stationary;130;172;34;110;48;16;20;124;18
BD22-129;black;05.11.2022;09:52:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;5;BD22-130;black_black;7,67;931,534;1,72501;1;540,049;0;-887,733;943,127;E:\test_videos\OFT\vids_cut\r_aligned\129_OFT.mov-cut.mov;121,4516297;0,22490352;Jakob;3;middle;0,57;2;0,285;to_hand_include;stationary;130;172;34;110;48;16;20;124;18
BD22-129;black;05.11.2022;09:52:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;5;BD22-130;black_black;7,67;931,534;1,72501;1;540,049;0;-887,733;943,127;E:\test_videos\OFT\vids_cut\r_aligned\129_OFT.mov-cut.mov;121,4516297;0,22490352;Jakob;4;close_side;0,63;1;0,63;to_hand_include;stationary;130;172;34;110;48;16;20;124;18
BD22-130;black;05.11.2022;09:54:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;5;BD22-129;black_black;7,13;67,0991;0,124253;1;540,053;0;-596,595;596,595;E:\test_videos\OFT\vids_cut\l_algned\130_OFT.MP4-cut.mov;9,410813464;0,017426788;Jakob;1;middle;0,3;2;0,15;to_hand_include;stationary;22;98;0;22;98;0;0;0;0
BD22-130;black;05.11.2022;09:54:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;5;BD22-129;black_black;7,13;67,0991;0,124253;1;540,053;0;-596,595;596,595;E:\test_videos\OFT\vids_cut\l_algned\130_OFT.MP4-cut.mov;9,410813464;0,017426788;Jakob;2;far_side;0,39;2;0,195;to_hand_include;stationary;22;98;0;22;98;0;0;0;0
BD22-130;black;05.11.2022;09:54:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;5;BD22-129;black_black;7,13;67,0991;0,124253;1;540,053;0;-596,595;596,595;E:\test_videos\OFT\vids_cut\l_algned\130_OFT.MP4-cut.mov;9,410813464;0,017426788;Jakob;3;far_side;0,75;2;0,375;to_hand_include;stationary;22;98;0;22;98;0;0;0;0
BD22-130;black;05.11.2022;09:54:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;5;BD22-129;black_black;7,13;67,0991;0,124253;1;540,053;0;-596,595;596,595;E:\test_videos\OFT\vids_cut\l_algned\130_OFT.MP4-cut.mov;9,410813464;0,017426788;Jakob;4;close_side;0,24;1;0,24;to_hand_include;stationary;22;98;0;22;98;0;0;0;0
BD22-131;barred;05.11.2022;14:29:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;7;BD22-132;black_barred;8,58;15,4404;0,0285926;1;540,049;0;-527,026;527,026;E:\test_videos\OFT\vids_cut\r_aligned\131_OFT.mov-cut.mov;1,79958042;0,003332471;Jakob;1;middle;0,7;2;0,35;to_hand_include;stationary;230;174;0;178;0;0;52;174;0
BD22-131;barred;05.11.2022;14:29:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;7;BD22-132;black_barred;8,58;15,4404;0,0285926;1;540,049;0;-527,026;527,026;E:\test_videos\OFT\vids_cut\r_aligned\131_OFT.mov-cut.mov;1,79958042;0,003332471;Jakob;2;far_side;0,5;2;0,25;to_hand_include;stationary;230;174;0;178;0;0;52;174;0
BD22-131;barred;05.11.2022;14:29:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;7;BD22-132;black_barred;8,58;15,4404;0,0285926;1;540,049;0;-527,026;527,026;E:\test_videos\OFT\vids_cut\r_aligned\131_OFT.mov-cut.mov;1,79958042;0,003332471;Jakob;3;middle;0,53;3;0,176666667;to_hand_include;stationary;230;174;0;178;0;0;52;174;0
BD22-131;barred;05.11.2022;14:29:00;OFT_ESC_SOC;left_box;7607;1800;1;MH;BD22-109;BD22-117;03.11.2022;10.11.2022;Solarte_B;10;7;BD22-132;black_barred;8,58;15,4404;0,0285926;1;540,049;0;-527,026;527,026;E:\test_videos\OFT\vids_cut\r_aligned\131_OFT.mov-cut.mov;1,79958042;0,003332471;Jakob;4;middle;0,93;3;0,31;to_hand_include;stationary;230;174;0;178;0;0;52;174;0
BD22-132;black;05.11.2022;14:30:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;7;BD22-131;black_barred;8,47;288,891;0,534967;1;540,049;0;-666,757;666,757;E:\test_videos\OFT\vids_cut\l_algned\132_OFT.MP4-cut.mov;34,10755608;0,063160213;Mel;1;far_side;0,92;2;0,46;to_hand_include;stationary;300;300;8;274;28;8;26;272;0
BD22-132;black;05.11.2022;14:30:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;7;BD22-131;black_barred;8,47;288,891;0,534967;1;540,049;0;-666,757;666,757;E:\test_videos\OFT\vids_cut\l_algned\132_OFT.MP4-cut.mov;34,10755608;0,063160213;Mel;2;close_side;1,52;3;0,506666667;to_hand_include;stationary;300;300;8;274;28;8;26;272;0
BD22-132;black;05.11.2022;14:30:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;7;BD22-131;black_barred;8,47;288,891;0,534967;1;540,049;0;-666,757;666,757;E:\test_videos\OFT\vids_cut\l_algned\132_OFT.MP4-cut.mov;34,10755608;0,063160213;Mel;3;far_side;0,76;3;0,253333333;to_hand_include;stationary;300;300;8;274;28;8;26;272;0
BD22-132;black;05.11.2022;14:30:00;OFT_ESC_SOC;right_box;0A4F;1800;1;MH;BD22-115;BD22-118;03.11.2022;07.11.2022;Solarte_B;10;7;BD22-131;black_barred;8,47;288,891;0,534967;1;540,049;0;-666,757;666,757;E:\test_videos\OFT\vids_cut\l_algned\132_OFT.MP4-cut.mov;34,10755608;0,063160213;Mel;4;close_side;0,96;2;0,48;to_hand_include;stationary;300;300;8;274;28;8;26;272;0
BD22-133;barred;09.11.2022;12:29:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-134;black_barred;7,42;144,94;0,2684;1;540,049;0;-859,887;918,802;E:\test_videos\OFT\vids_cut\133_OFT.MP4-cut.mov;19,53369272;0,036172507;Jakob;1;middle;0,3;1;0,3;to_hand_include;stationary;148;70;8;62;42;0;86;28;8
BD22-133;barred;09.11.2022;12:29:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-134;black_barred;7,42;144,94;0,2684;1;540,049;0;-859,887;918,802;E:\test_videos\OFT\vids_cut\133_OFT.MP4-cut.mov;19,53369272;0,036172507;Jakob;2;close_side;1,47;3;0,49;to_hand_include;stationary;148;70;8;62;42;0;86;28;8
BD22-133;barred;09.11.2022;12:29:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-134;black_barred;7,42;144,94;0,2684;1;540,049;0;-859,887;918,802;E:\test_videos\OFT\vids_cut\133_OFT.MP4-cut.mov;19,53369272;0,036172507;Jakob;3;far_side;2,6;5;0,52;to_hand_include;stationary;148;70;8;62;42;0;86;28;8
BD22-133;barred;09.11.2022;12:29:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-134;black_barred;7,42;144,94;0,2684;1;540,049;0;-859,887;918,802;E:\test_videos\OFT\vids_cut\133_OFT.MP4-cut.mov;19,53369272;0,036172507;Jakob;4;far_side;0,67;3;0,223333333;to_hand_include;stationary;148;70;8;62;42;0;86;28;8
BD22-134;black;09.11.2022;12:30:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-133;black_barred;7,84;8698,23;16,1074;1;540,049;0;-901,488;966,365;E:\test_videos\OFT\vids_cut\134_OFT.mov-cut.mov;1109,468112;2,054515306;Marco;1;far_side;0,5;3;0,166666667;to_hand_include;stationary;110;78;40;40;26;10;70;52;30
BD22-134;black;09.11.2022;12:30:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-133;black_barred;7,84;8698,23;16,1074;1;540,049;0;-901,488;966,365;E:\test_videos\OFT\vids_cut\134_OFT.mov-cut.mov;1109,468112;2,054515306;Marco;2;close_side;0,6;2;0,3;to_hand_include;stationary;110;78;40;40;26;10;70;52;30
BD22-134;black;09.11.2022;12:30:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-133;black_barred;7,84;8698,23;16,1074;1;540,049;0;-901,488;966,365;E:\test_videos\OFT\vids_cut\134_OFT.mov-cut.mov;1109,468112;2,054515306;Marco;3;middle;0,5;2;0,25;to_hand_include;swimming;110;78;40;40;26;10;70;52;30
BD22-134;black;09.11.2022;12:30:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;1;BD22-133;black_barred;7,84;8698,23;16,1074;1;540,049;0;-901,488;966,365;E:\test_videos\OFT\vids_cut\134_OFT.mov-cut.mov;1109,468112;2,054515306;Marco;4;close_side;0,6;2;0,3;to_hand_include;stationary;110;78;40;40;26;10;70;52;30
BD22-135;barred;09.11.2022;09:50:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-136;barred_barred;7,9;152,328;0,282081;1;540,049;0;-860,312;883,464;E:\test_videos\OFT\vids_cut\135_OFT.MP4-cut.mov;19,28202532;0,035706456;Jakob;2;close_side;0,8;3;0,266666667;to_curtain_exclude;stationary;116;88;70;90;72;66;26;16;4
BD22-135;barred;09.11.2022;09:50:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-136;barred_barred;7,9;152,328;0,282081;1;540,049;0;-860,312;883,464;E:\test_videos\OFT\vids_cut\135_OFT.MP4-cut.mov;19,28202532;0,035706456;Jakob;1;far_side;0,8;4;0,2;to_hand_include;stationary;116;88;70;90;72;66;26;16;4
BD22-135;barred;09.11.2022;09:50:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-136;barred_barred;7,9;152,328;0,282081;1;540,049;0;-860,312;883,464;E:\test_videos\OFT\vids_cut\135_OFT.MP4-cut.mov;19,28202532;0,035706456;Jakob;3;far_side;1,5;5;0,3;to_hand_include;stationary;116;88;70;90;72;66;26;16;4
BD22-135;barred;09.11.2022;09:50:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-136;barred_barred;7,9;152,328;0,282081;1;540,049;0;-860,312;883,464;E:\test_videos\OFT\vids_cut\135_OFT.MP4-cut.mov;19,28202532;0,035706456;Jakob;4;far_side;0,7;2;0,35;to_hand_include;stationary;116;88;70;90;72;66;26;16;4
BD22-136;barred;09.11.2022;09:53:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-135;barred_barred;7,62;7271,41;13,4652;1;540,049;0;-899,476;954,93;E:\test_videos\OFT\vids_cut\136_OFT.mov-cut.mov;954,2532808;1,767086614;Mel;1;middle;0,52;2;0,26;to_hand_include;swimming;46;58;56;26;32;30;20;26;26
BD22-136;barred;09.11.2022;09:53:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-135;barred_barred;7,62;7271,41;13,4652;1;540,049;0;-899,476;954,93;E:\test_videos\OFT\vids_cut\136_OFT.mov-cut.mov;954,2532808;1,767086614;Mel;2;close_side;0,6;3;0,2;to_hand_include;stationary;46;58;56;26;32;30;20;26;26
BD22-136;barred;09.11.2022;09:53:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-135;barred_barred;7,62;7271,41;13,4652;1;540,049;0;-899,476;954,93;E:\test_videos\OFT\vids_cut\136_OFT.mov-cut.mov;954,2532808;1,767086614;Mel;3;middle;0,68;2;0,34;to_hand_include;stationary;46;58;56;26;32;30;20;26;26
BD22-136;barred;09.11.2022;09:53:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;2;BD22-135;barred_barred;7,62;7271,41;13,4652;1;540,049;0;-899,476;954,93;E:\test_videos\OFT\vids_cut\136_OFT.mov-cut.mov;954,2532808;1,767086614;Mel;4;middle;1;2;0,5;to_hand_include;stationary;46;58;56;26;32;30;20;26;26
BD22-137;black;09.11.2022;10:36:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-138;black_black;8,44;1442,01;2,67031;1;540,049;0;-883,427;918,892;E:\test_videos\OFT\vids_cut\137_OFT.MP4-cut.mov;170,8542654;0,316387441;Jakob;1;far_side;0,84;3;0,28;to_hand_include;stationary;94;88;6;72;66;4;22;22;2
BD22-137;black;09.11.2022;10:36:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-138;black_black;8,44;1442,01;2,67031;1;540,049;0;-883,427;918,892;E:\test_videos\OFT\vids_cut\137_OFT.MP4-cut.mov;170,8542654;0,316387441;Jakob;2;close_side;0,8;3;0,266666667;to_hand_include;stationary;94;88;6;72;66;4;22;22;2
BD22-137;black;09.11.2022;10:36:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-138;black_black;8,44;1442,01;2,67031;1;540,049;0;-883,427;918,892;E:\test_videos\OFT\vids_cut\137_OFT.MP4-cut.mov;170,8542654;0,316387441;Jakob;3;close_side;0,56;1;0,56;to_hand_include;swimming;94;88;6;72;66;4;22;22;2
BD22-137;black;09.11.2022;10:36:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-138;black_black;8,44;1442,01;2,67031;1;540,049;0;-883,427;918,892;E:\test_videos\OFT\vids_cut\137_OFT.MP4-cut.mov;170,8542654;0,316387441;Jakob;4;far_side;0,96;2;0,48;to_hand_include;stationary;94;88;6;72;66;4;22;22;2
BD22-138;black;09.11.2022;10:38:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-137;black_black;8,27;12,0607;0,0223341;1;540,049;0;-504,084;504,084;E:\test_videos\OFT\vids_cut\138_OFT.mov-cut.mov;1,458367594;0,002700617;Marco;4;far_side;0,9;3;0,3;to_curtain_exclude;swimming;36;68;0;36;68;0;0;0;0
BD22-138;black;09.11.2022;10:38:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-137;black_black;8,27;12,0607;0,0223341;1;540,049;0;-504,084;504,084;E:\test_videos\OFT\vids_cut\138_OFT.mov-cut.mov;1,458367594;0,002700617;Marco;1;far_side;0,4;2;0,2;to_hand_include;stationary;36;68;0;36;68;0;0;0;0
BD22-138;black;09.11.2022;10:38:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-137;black_black;8,27;12,0607;0,0223341;1;540,049;0;-504,084;504,084;E:\test_videos\OFT\vids_cut\138_OFT.mov-cut.mov;1,458367594;0,002700617;Marco;2;middle;0,4;2;0,2;to_hand_include;stationary;36;68;0;36;68;0;0;0;0
BD22-138;black;09.11.2022;10:38:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;3;BD22-137;black_black;8,27;12,0607;0,0223341;1;540,049;0;-504,084;504,084;E:\test_videos\OFT\vids_cut\138_OFT.mov-cut.mov;1,458367594;0,002700617;Marco;3;close_side;0,8;4;0,2;to_hand_include;stationary;36;68;0;36;68;0;0;0;0
BD22-139;black;09.11.2022;11:42:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-140;black_barred;8,43;279,9;0,518318;1;540,049;0;-866,618;906,632;E:\test_videos\OFT\vids_cut\139_OFT.MP4-cut.mov;33,20284698;0,061484935;Marco;1;middle;0,2;2;0,1;to_hand_include;stationary;104;52;22;76;34;18;28;18;4
BD22-139;black;09.11.2022;11:42:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-140;black_barred;8,43;279,9;0,518318;1;540,049;0;-866,618;906,632;E:\test_videos\OFT\vids_cut\139_OFT.MP4-cut.mov;33,20284698;0,061484935;Marco;2;far_side;0,4;2;0,2;to_hand_include;stationary;104;52;22;76;34;18;28;18;4
BD22-139;black;09.11.2022;11:42:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-140;black_barred;8,43;279,9;0,518318;1;540,049;0;-866,618;906,632;E:\test_videos\OFT\vids_cut\139_OFT.MP4-cut.mov;33,20284698;0,061484935;Marco;3;close_side;0,9;2;0,45;to_hand_include;stationary;104;52;22;76;34;18;28;18;4
BD22-139;black;09.11.2022;11:42:00;OFT_ESC_SOC;left_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-140;black_barred;8,43;279,9;0,518318;1;540,049;0;-866,618;906,632;E:\test_videos\OFT\vids_cut\139_OFT.MP4-cut.mov;33,20284698;0,061484935;Marco;4;far_side;0,3;2;0,15;to_hand_include;stationary;104;52;22;76;34;18;28;18;4
BD22-140;barred;09.11.2022;11:43:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-139;black_barred;8,39;293,135;0,542827;1;540,049;0;-869,376;869,376;E:\test_videos\OFT\vids_cut\140_OFT.mov-cut.mov;34,9386174;0,064699285;Jakob;1;close_side;0,7;3;0,233333333;to_hand_include;stationary;262;164;4;152;142;4;110;22;0
BD22-140;barred;09.11.2022;11:43:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-139;black_barred;8,39;293,135;0,542827;1;540,049;0;-869,376;869,376;E:\test_videos\OFT\vids_cut\140_OFT.mov-cut.mov;34,9386174;0,064699285;Jakob;2;far_side;2;3;0,666666667;to_hand_include;stationary;262;164;4;152;142;4;110;22;0
BD22-140;barred;09.11.2022;11:43:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-139;black_barred;8,39;293,135;0,542827;1;540,049;0;-869,376;869,376;E:\test_videos\OFT\vids_cut\140_OFT.mov-cut.mov;34,9386174;0,064699285;Jakob;3;far_side;0,8;2;0,4;to_hand_include;stationary;262;164;4;152;142;4;110;22;0
BD22-140;barred;09.11.2022;11:43:00;OFT_ESC_SOC;right_box;NA;1800;1;MH;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;4;BD22-139;black_barred;8,39;293,135;0,542827;1;540,049;0;-869,376;869,376;E:\test_videos\OFT\vids_cut\140_OFT.mov-cut.mov;34,9386174;0,064699285;Jakob;4;middle;1,6;3;0,533333333;to_hand_include;stationary;262;164;4;152;142;4;110;22;0
BD22-141;black;09.11.2022;09:05:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-142;black_black;7,65;5309,06;9,83131;1;540,049;0;-897,935;942,54;E:\test_videos\OFT\vids_cut\141_OFT.MP4-cut.mov;693,9947712;1,285138562;Jakob;1;far_side;1,6;3;0,533333333;to_hand_include;stationary;172;166;48;146;22;28;26;144;20
BD22-141;black;09.11.2022;09:05:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-142;black_black;7,65;5309,06;9,83131;1;540,049;0;-897,935;942,54;E:\test_videos\OFT\vids_cut\141_OFT.MP4-cut.mov;693,9947712;1,285138562;Jakob;2;far_side;1,1;3;0,366666667;to_hand_include;stationary;172;166;48;146;22;28;26;144;20
BD22-141;black;09.11.2022;09:05:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-142;black_black;7,65;5309,06;9,83131;1;540,049;0;-897,935;942,54;E:\test_videos\OFT\vids_cut\141_OFT.MP4-cut.mov;693,9947712;1,285138562;Jakob;3;far_side;0,52;2;0,26;to_hand_include;stationary;172;166;48;146;22;28;26;144;20
BD22-141;black;09.11.2022;09:05:00;OFT_ESC_SOC;left_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-142;black_black;7,65;5309,06;9,83131;1;540,049;0;-897,935;942,54;E:\test_videos\OFT\vids_cut\141_OFT.MP4-cut.mov;693,9947712;1,285138562;Jakob;4;middle;0,52;2;0,26;to_hand_include;stationary;172;166;48;146;22;28;26;144;20
BD22-142;black;09.11.2022;09:08:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-141;black_black;7,66;945,669;1,75201;1;540,061;0;-1966,04;2667,01;E:\test_videos\OFT\vids_cut\142_OFT.mov-cut.mov;123,455483;0,228721932;Jakob;1;far_side;0,6;2;0,3;to_hand_include;stationary;270;106;76;110;96;20;160;10;56
BD22-142;black;09.11.2022;09:08:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-141;black_black;7,66;945,669;1,75201;1;540,061;0;-1966,04;2667,01;E:\test_videos\OFT\vids_cut\142_OFT.mov-cut.mov;123,455483;0,228721932;Jakob;2;middle;0,8;2;0,4;to_hand_include;stationary;270;106;76;110;96;20;160;10;56
BD22-142;black;09.11.2022;09:08:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-141;black_black;7,66;945,669;1,75201;1;540,061;0;-1966,04;2667,01;E:\test_videos\OFT\vids_cut\142_OFT.mov-cut.mov;123,455483;0,228721932;Jakob;3;middle;1,4;2;0,7;to_hand_include;stationary;270;106;76;110;96;20;160;10;56
BD22-142;black;09.11.2022;09:08:00;OFT_ESC_SOC;right_box;NA;1800;1;JG;BD22-128/131;BD22-127/129;07.11.2022;10.11.2022;Bastimentos_A2;20;5;BD22-141;black_black;7,66;945,669;1,75201;1;540,061;0;-1966,04;2667,01;E:\test_videos\OFT\vids_cut\142_OFT.mov-cut.mov;123,455483;0,228721932;Jakob;4;far_side;1,7;3;0,566666667;to_hand_include;stationary;270;106;76;110;96;20;160;10;56
